time,room_temp,supply_temp,airflow_current
2021-04-26T09:45:00.0,71.7,57.93657143,408.68
2021-04-26T09:50:00.0,71.4,57.77657143,409.64
2021-04-26T09:55:00.0,71.1,57.44685714,412.64
2021-04-26T10:00:00.0,70.9,57.4,410.84
2021-04-26T10:05:00.0,70.8,56.95142857,409.16
2021-04-26T10:10:00.0,70.6,56.94342857,409.56
2021-04-26T10:15:00.0,70.5,57.14,403.24
2021-04-26T10:20:00.0,70.3,57.09828571,400.68
2021-04-26T10:25:00.0,70.2,56.76342857,408.36
2021-04-26T10:30:00.0,70.1,56.74342857,408.44
2021-04-26T10:35:00.0,70,57.09828571,407.24
2021-04-26T10:40:00.0,70,57.23828571,404.88
2021-04-26T10:45:00.0,69.8,56.73657143,401.48
2021-04-26T10:50:00.0,69.8,56.80171429,398.08
2021-04-26T10:55:00.0,69.7,57.25485714,402.64
2021-04-26T11:00:00.0,69.7,56.692,407.72
2021-04-26T11:05:00.0,69.6,56.86971429,405.32
2021-04-26T11:10:00.0,69.5,57.16514286,403.28
2021-04-26T11:15:00.0,69.5,56.72171429,401.08
2021-04-26T11:20:00.0,69.4,56.75485714,403.32
2021-04-26T11:25:00.0,69.4,57.00171429,406.64
2021-04-26T11:30:00.0,69.3,56.89714286,408.44
2021-04-26T11:35:00.0,69.2,63.34228571,477.32
2021-04-26T11:40:00.0,69.3,75.65371429,541.08
2021-04-26T11:45:00.0,69.7,79.82171429,567.96
2021-04-26T11:50:00.0,70.1,78.984,573.4
2021-04-26T11:55:00.0,70.5,80.94457143,583
2021-04-26T12:00:00.0,70.6,79.70057143,586.16
2021-04-26T12:05:00.0,70.8,78.93085714,558.4
2021-04-26T12:10:00.0,70.7,77.32914286,539.32
2021-04-26T12:15:00.0,70.7,78.37771429,523.6
2021-04-26T12:20:00.0,70.6,76.43885714,511.24
2021-04-26T12:25:00.0,70.6,77.12971429,492.28
2021-04-26T12:30:00.0,70.6,75.82857143,488
2021-04-26T12:35:00.0,70.7,79.69085714,556.4
2021-04-26T12:40:00.0,71,84.35942857,618.24
2021-04-26T12:45:00.0,71.3,86.75542857,640.68
2021-04-26T12:50:00.0,71.3,86.17828571,652.36
2021-04-26T12:55:00.0,71.6,90.63885714,677.4
2021-04-26T13:00:00.0,71.8,90.02914286,679.12
2021-04-26T13:05:00.0,71.9,81.30914286,592.96
2021-04-26T13:10:00.0,71.7,76.63542857,520.72
2021-04-26T13:15:00.0,71.4,77.15942857,483.6
2021-04-26T13:20:00.0,71.3,75.29371429,475.68
2021-04-26T13:25:00.0,71.1,72.38628571,450.72
2021-04-26T13:30:00.0,70.7,59.76628571,429.8
2021-04-26T13:35:00.0,70.5,70.53771429,525.84
2021-04-26T13:40:00.0,70.6,82.50457143,595.52
2021-04-26T13:45:00.0,70.9,86.98057143,637.4
2021-04-26T13:50:00.0,71.3,88.95485714,669.36
2021-04-26T13:55:00.0,71.7,90.39028571,675.84
2021-04-26T14:00:00.0,71.8,90.80857143,672.04
2021-04-26T14:05:00.0,72,81.01542857,618.96
2021-04-26T14:10:00.0,71.9,80.30514286,584.76
2021-04-26T14:15:00.0,71.7,78.24228571,583.12
2021-04-26T14:20:00.0,71.6,79.63428571,578.08
2021-04-26T14:25:00.0,71.5,79.16342857,564.36
2021-04-26T14:30:00.0,71.5,77.76342857,562.16
2021-04-26T14:35:00.0,71.4,87.05942857,661.8
2021-04-26T14:40:00.0,71.9,92.78742857,734.04
2021-04-26T14:45:00.0,72.3,89.96685714,747.64
2021-04-26T14:50:00.0,72.6,90.76342857,758.64
2021-04-26T14:55:00.0,72.8,91.61085714,761.64
2021-04-26T15:00:00.0,72.9,89.09428571,764.4
2021-04-26T15:05:00.0,73.1,89.23428571,858.96
2021-04-26T15:10:00.0,73.4,86.67542857,925.24
2021-04-26T15:15:00.0,73.8,84.84171429,921.16
2021-04-26T15:20:00.0,73.8,86.52628571,934.24
2021-04-26T15:25:00.0,74.1,83.02228571,960.4
2021-04-26T15:30:00.0,74.2,83.51885714,965.48
2021-04-26T15:35:00.0,74.3,83.95828571,975.36
2021-04-26T15:40:00.0,74.6,82.41085714,979.2
2021-04-26T15:45:00.0,74.5,86.89485714,936.08
2021-04-26T15:50:00.0,74.5,85.21828571,928.68
2021-04-26T15:55:00.0,74.6,86.004,923.12
2021-04-26T16:00:00.0,74.5,86.86857143,908
2021-04-26T16:05:00.0,74.4,82.84514286,778.88
2021-04-26T16:10:00.0,73.9,83.88057143,704.68
2021-04-26T16:15:00.0,73.5,80.63085714,683.52
2021-04-26T16:20:00.0,73.1,80.20057143,671
2021-04-26T16:25:00.0,72.8,78.65714286,660.72
2021-04-26T16:30:00.0,72.6,79.32857143,647.08
2021-04-26T16:35:00.0,72.3,66.50457143,523.84
2021-04-26T16:40:00.0,71.8,58.85314286,459.28
2021-04-26T16:45:00.0,71.4,57.84514286,446.32
2021-04-26T16:50:00.0,71.1,57.52971429,443.44
2021-04-26T16:55:00.0,70.9,57.24342857,430
2021-04-26T17:00:00.0,70.7,57.15942857,435.6
2021-04-26T17:05:00.0,70.5,70.46914286,520.32
2021-04-26T17:10:00.0,70.8,81.42114286,588.88
2021-04-26T17:15:00.0,71.3,86.55542857,628.32
2021-04-26T17:20:00.0,71.7,86.89714286,646.04
2021-04-26T17:25:00.0,71.9,86.17371429,645.68
2021-04-26T17:30:00.0,72,88.03085714,646.96
2021-04-26T17:35:00.0,72.2,86.80857143,649.28
2021-04-26T17:40:00.0,72.2,86.36742857,647.84
2021-04-26T17:45:00.0,72.3,88.52971429,656.2
2021-04-26T17:50:00.0,72.4,90.572,671.92
2021-04-26T17:55:00.0,72.6,88.53771429,684.04
2021-04-26T18:00:00.0,72.7,89.46057143,693.28
2021-04-26T18:05:00.0,72.7,89.12857143,674.04
2021-04-26T18:10:00.0,72.7,87.60914286,656.8
2021-04-26T18:15:00.0,72.7,85.37142857,642.4
2021-04-26T18:20:00.0,72.6,86.00457143,622.52
2021-04-26T18:25:00.0,72.5,81.72514286,611.24
2021-04-26T18:30:00.0,72.4,81.76114286,601.76
2021-04-26T18:35:00.0,72.3,88.16114286,646.12
2021-04-26T18:40:00.0,72.6,91.07714286,684.92
2021-04-26T18:45:00.0,72.7,90.08971429,695.32
2021-04-26T18:50:00.0,72.9,94.728,693.4
2021-04-26T18:55:00.0,73.1,91.26971429,702.28
2021-04-26T19:00:00.0,73.1,90.116,709.52
2021-04-26T19:05:00.0,73.2,94.46971429,712.2
2021-04-26T19:10:00.0,73.3,90.57657143,725.36
2021-04-26T19:15:00.0,73.4,92.14,738.68
2021-04-26T19:20:00.0,73.5,93.64914286,754.48
2021-04-26T19:25:00.0,73.7,89.19828571,766.76
2021-04-26T19:30:00.0,73.8,93.97714286,764.44
2021-04-26T19:35:00.0,73.8,91.35771429,713
2021-04-26T19:40:00.0,73.6,87.05942857,671.72
2021-04-26T19:45:00.0,73.4,89.22114286,644.84
2021-04-26T19:50:00.0,73.3,87.09314286,627
2021-04-26T19:55:00.0,73.1,85.436,626.16
2021-04-26T20:00:00.0,73,88.91542857,628.16
2021-04-26T20:05:00.0,73.1,89.14457143,672.72
2021-04-26T20:10:00.0,73.3,93.57885714,716.96
2021-04-26T20:15:00.0,73.4,94.21485714,741.76
2021-04-26T20:20:00.0,73.7,89.26457143,763.88
2021-04-26T20:25:00.0,73.8,93.924,764.84
2021-04-26T20:30:00.0,74,93.884,760.52
2021-04-26T20:35:00.0,74,86.96114286,705.28
2021-04-26T20:40:00.0,73.7,85.76114286,652.08
2021-04-26T20:45:00.0,73.5,88.07314286,645.84
2021-04-26T20:50:00.0,73.3,83.42742857,641.44
2021-04-26T20:55:00.0,73.2,86.06971429,638.92
2021-04-26T21:00:00.0,73.1,86.47657143,626.36
2021-04-26T21:05:00.0,73.1,77.32342857,541.56
2021-04-26T21:10:00.0,72.8,77.36342857,496.32
2021-04-26T21:15:00.0,72.6,78.05485714,489
2021-04-26T21:20:00.0,72.4,74.21371429,466.84
2021-04-26T21:25:00.0,72.1,63.83142857,455.56
2021-04-26T21:30:00.0,71.7,60.39942857,456.44
2021-04-26T21:35:00.0,71.4,72.80514286,494.88
2021-04-26T21:40:00.0,71.6,79.472,545.08
2021-04-26T21:45:00.0,71.8,80.88514286,545.8
2021-04-26T21:50:00.0,71.9,81.27828571,546.6
2021-04-26T21:55:00.0,71.9,78.36057143,553.24
2021-04-26T22:00:00.0,72,82.15428571,573.04
2021-04-26T22:05:00.0,72,81.548,571.64
2021-04-26T22:10:00.0,72,78.37028571,549.88
2021-04-26T22:15:00.0,71.9,77.30171429,540.96
2021-04-26T22:20:00.0,71.9,79.41485714,536.36
2021-04-26T22:25:00.0,71.9,79.60171429,535.4
2021-04-26T22:30:00.0,71.8,77.24514286,539.92
2021-04-26T22:35:00.0,71.8,86.31371429,622.72
2021-04-26T22:40:00.0,72.2,88.20571429,681.36
2021-04-26T22:45:00.0,72.5,89.18857143,694.72
2021-04-26T22:50:00.0,72.7,90.99028571,712.52
2021-04-26T22:55:00.0,72.8,86.50285714,721.68
2021-04-26T23:00:00.0,72.9,91.09028571,717.92
2021-04-26T23:05:00.0,73.1,91.36342857,762.8
2021-04-26T23:10:00.0,73.4,91.15485714,791
2021-04-26T23:15:00.0,73.6,93.84685714,806.2
2021-04-26T23:20:00.0,73.9,88.15942857,817.28
2021-04-26T23:25:00.0,73.9,92.16914286,816.76
2021-04-26T23:30:00.0,74.1,92.37314286,821.2
2021-04-26T23:35:00.0,74.2,88.984,830
2021-04-26T23:40:00.0,74.3,92.448,843.52
2021-04-26T23:45:00.0,74.5,91.57257143,856.36
2021-04-26T23:50:00.0,74.7,86.68514286,875.24
2021-04-26T23:55:00.0,74.6,90.56742857,874.36
2021-04-27T00:00:00.0,74.7,91.18171429,870.24
2021-04-27T00:05:00.0,74.8,87.352,856.96
2021-04-27T00:10:00.0,74.7,92.44228571,827.08
2021-04-27T00:15:00.0,74.8,91.784,819.76
2021-04-27T00:20:00.0,74.8,88.82285714,809.16
2021-04-27T00:25:00.0,74.7,93.144,795
2021-04-27T00:30:00.0,74.9,91.05142857,777.04
2021-04-27T00:35:00.0,74.5,82.64857143,674.88
2021-04-27T00:40:00.0,74,84.45371429,605.92
2021-04-27T00:45:00.0,73.6,80.08914286,598.04
2021-04-27T00:50:00.0,73.3,78.82114286,592.88
2021-04-27T00:55:00.0,73.1,81.10514286,591.16
2021-04-27T01:00:00.0,73,80.69485714,586.28
2021-04-27T01:05:00.0,73,73.91714286,479
2021-04-27T01:10:00.0,72.5,60.83314286,426.96
2021-04-27T01:15:00.0,72,58.30514286,432.12
2021-04-27T01:20:00.0,71.6,57.78171429,432.48
2021-04-27T01:25:00.0,71.3,57.46,434.2
2021-04-27T01:30:00.0,71.1,57.36,440.04
2021-04-27T01:35:00.0,70.9,57.17485714,427.44
2021-04-27T01:40:00.0,70.8,57.16514286,421.44
2021-04-27T01:45:00.0,70.6,57.13828571,421.96
2021-04-27T01:50:00.0,70.5,57.12171429,429.72
2021-04-27T01:55:00.0,70.3,57.19828571,439.2
2021-04-27T02:00:00.0,70.3,62.58057143,458.28
2021-04-27T02:05:00.0,70.4,78.02742857,538.68
2021-04-27T02:10:00.0,70.7,79.08228571,576.2
2021-04-27T02:15:00.0,71.1,82.27828571,589.04
2021-04-27T02:20:00.0,71.6,80.97428571,592.4
2021-04-27T02:25:00.0,71.6,80.24,597.32
2021-04-27T02:30:00.0,71.8,82.608,599.56
2021-04-27T02:35:00.0,72,87.00914286,658.08
2021-04-27T02:40:00.0,72.1,94.19885714,698.32
2021-04-27T02:45:00.0,72.5,91.27885714,707.4
2021-04-27T02:50:00.0,72.7,92.26685714,720.2
2021-04-27T02:55:00.0,72.8,94.88971429,714.8
2021-04-27T03:00:00.0,73,90.04857143,718.28
2021-04-27T03:05:00.0,73.1,94.73885714,730.4
2021-04-27T03:10:00.0,73.3,94.78171429,740.64
2021-04-27T03:15:00.0,73.4,91.52914286,756.12
2021-04-27T03:20:00.0,73.6,96.19828571,769.16
2021-04-27T03:25:00.0,73.8,91.94171429,778.4
2021-04-27T03:30:00.0,73.9,93.21142857,775
2021-04-27T03:35:00.0,73.9,92.37771429,699.4
2021-04-27T03:40:00.0,73.7,88.43714286,626.64
2021-04-27T03:45:00.0,73.4,83.62285714,590.6
2021-04-27T03:50:00.0,73.1,82.30342857,579.6
2021-04-27T03:55:00.0,72.9,77.86685714,560.64
2021-04-27T04:00:00.0,72.7,80.14514286,550.6
2021-04-27T04:05:00.0,72.7,87.628,609
2021-04-27T04:10:00.0,73,87.06857143,655.52
2021-04-27T04:15:00.0,73,92.67314286,679.76
2021-04-27T04:20:00.0,73.2,91.56114286,696.36
2021-04-27T04:25:00.0,73.3,91.84,697.48
2021-04-27T04:30:00.0,73.4,94.58571429,696.04
2021-04-27T04:35:00.0,73.5,90.75085714,697.36
2021-04-27T04:40:00.0,73.4,95.22857143,690.52
2021-04-27T04:45:00.0,73.6,91.62171429,685.32
2021-04-27T04:50:00.0,73.5,88.04685714,671.88
2021-04-27T04:55:00.0,73.4,92.95257143,661.32
2021-04-27T05:00:00.0,73.5,89.11542857,660.4
2021-04-27T05:05:00.0,73.5,93.61485714,707.64
2021-04-27T05:10:00.0,73.7,94.72857143,738.16
2021-04-27T05:15:00.0,73.9,90.464,749.76
2021-04-27T05:20:00.0,73.9,95.15485714,754.24
2021-04-27T05:25:00.0,74.1,96.208,756.64
2021-04-27T05:30:00.0,74.3,96.24228571,746.8
2021-04-27T05:35:00.0,74.2,85.99828571,643.56
2021-04-27T05:40:00.0,73.8,81.02285714,553.68
2021-04-27T05:45:00.0,73.3,78.29485714,544.6
2021-04-27T05:50:00.0,73,78.54457143,537.04
2021-04-27T05:55:00.0,72.8,79.15885714,512.04
2021-04-27T06:00:00.0,72.7,76.82742857,498.52
2021-04-27T06:05:00.0,72.5,67.01428571,430.88
2021-04-27T06:10:00.0,72,59.15485714,407.08
2021-04-27T06:15:00.0,71.6,57.96171429,405.52
2021-04-27T06:20:00.0,71.3,57.56514286,405.32
2021-04-27T06:25:00.0,71.1,57.43314286,401.72
2021-04-27T06:30:00.0,70.9,57.23828571,401.64
2021-04-27T06:35:00.0,70.8,57.2,405.8
2021-04-27T06:40:00.0,70.7,57.06685714,399.64
2021-04-27T06:45:00.0,70.6,57.13657143,396.8
2021-04-27T06:50:00.0,70.5,57.23657143,399.08
2021-04-27T06:55:00.0,70.3,57.12514286,403.12
2021-04-27T07:00:00.0,70.3,57.09657143,403.84
2021-04-27T07:05:00.0,70.1,56.97828571,405.36
2021-04-27T07:10:00.0,70.1,57.04342857,408.68
2021-04-27T07:15:00.0,70.1,57.10171429,406.64
2021-04-27T07:20:00.0,70,57.01657143,408.32
2021-04-27T07:25:00.0,69.9,57.06514286,405.04
2021-04-27T07:30:00.0,69.8,56.95657143,400.88
2021-04-27T07:35:00.0,69.8,57.00342857,401.36
2021-04-27T07:40:00.0,69.7,57.1,407.08
2021-04-27T07:45:00.0,69.6,56.99828571,407.36
2021-04-27T07:50:00.0,69.6,57.06342857,410.6
2021-04-27T07:55:00.0,69.5,57.05485714,409.4
2021-04-27T08:00:00.0,69.5,57.00171429,412.16
2021-04-27T08:05:00.0,69.5,57.09485714,410.84
2021-04-27T08:10:00.0,69.4,56.96,422.36
2021-04-27T08:15:00.0,69.3,57.04171429,436.92
2021-04-27T08:20:00.0,69.2,57.79314286,453.04
2021-04-27T08:25:00.0,69.3,70.64228571,467.44
2021-04-27T08:30:00.0,69.5,76.34171429,481
2021-04-27T08:35:00.0,70,77.69428571,532.56
2021-04-27T08:40:00.0,70.2,77.6,567.96
2021-04-27T08:45:00.0,70.5,79.04685714,569.8
2021-04-27T08:50:00.0,70.6,76.62057143,568
2021-04-27T08:55:00.0,70.7,78.74628571,566.68
2021-04-27T09:00:00.0,70.9,78.61885714,573.56
2021-04-27T09:05:00.0,71,88.79885714,661.64
2021-04-27T09:10:00.0,71.5,93.98628571,718.2
2021-04-27T09:15:00.0,71.9,90.61314286,720.08
2021-04-27T09:20:00.0,72.2,95.28285714,719.12
2021-04-27T09:25:00.0,72.4,94.68342857,718.4
2021-04-27T09:30:00.0,72.6,90.68628571,718.04
2021-04-27T09:35:00.0,72.7,94.56685714,726
2021-04-27T09:40:00.0,72.8,91.52114286,746.28
2021-04-27T09:45:00.0,73,91.86057143,760.68
2021-04-27T09:50:00.0,73.1,93.75828571,761.64
2021-04-27T09:55:00.0,73.3,92.60685714,760.08
2021-04-27T10:00:00.0,73.4,91.30628571,762.2
2021-04-27T10:05:00.0,73.4,93.51257143,766.64
2021-04-27T10:10:00.0,73.6,93.75714286,777.08
2021-04-27T10:15:00.0,73.7,91.67257143,778.4
2021-04-27T10:20:00.0,73.8,92.896,773.48
2021-04-27T10:25:00.0,73.8,94.00685714,770.96
2021-04-27T10:30:00.0,73.9,92.01828571,774.92
2021-04-27T10:35:00.0,74,91.86114286,788.28
2021-04-27T10:40:00.0,74.1,93.17885714,797.12
2021-04-27T10:45:00.0,74.1,90.19828571,800.72
2021-04-27T10:50:00.0,74.2,94.71885714,800.16
2021-04-27T10:55:00.0,74.3,90.81142857,809.88
2021-04-27T11:00:00.0,74.3,90.22914286,809.56
2021-04-27T11:05:00.0,74.4,94.75142857,812.92
2021-04-27T11:10:00.0,74.6,90.156,827.72
2021-04-27T11:15:00.0,74.6,90.74228571,831.44
2021-04-27T11:20:00.0,74.7,94.24914286,818.24
2021-04-27T11:25:00.0,74.8,89.79771429,818.88
2021-04-27T11:30:00.0,74.7,91.85142857,819
2021-04-27T11:35:00.0,74.7,91.21485714,718.28
2021-04-27T11:40:00.0,74.4,83.87314286,622.64
2021-04-27T11:45:00.0,73.8,81.25657143,599.88
2021-04-27T11:50:00.0,73.6,82.33828571,603.6
2021-04-27T11:55:00.0,73.3,81.548,599.76
2021-04-27T12:00:00.0,73.1,79.824,594.44
2021-04-27T12:05:00.0,73,81.25771429,595.76
2021-04-27T12:10:00.0,73,85.74457143,616.72
2021-04-27T12:15:00.0,72.9,86.54171429,620.04
2021-04-27T12:20:00.0,73.1,85.74685714,609.28
2021-04-27T12:25:00.0,73.2,85.89885714,610.44
2021-04-27T12:30:00.0,73.1,86.78457143,613.72
2021-04-27T12:35:00.0,73.1,79.06114286,571.24
2021-04-27T12:40:00.0,72.8,78.79885714,548.04
2021-04-27T12:45:00.0,72.6,77.27485714,553.2
2021-04-27T12:50:00.0,72.4,74.98285714,548.76
2021-04-27T12:55:00.0,72.2,76.764,533.44
2021-04-27T13:00:00.0,72.2,78.24857143,523.84
2021-04-27T13:05:00.0,72.2,91.44457143,609.52
2021-04-27T13:10:00.0,72.8,89.66742857,686.48
2021-04-27T13:15:00.0,73.5,90.272,702.12
2021-04-27T13:20:00.0,73.9,91.70571429,686.08
2021-04-27T13:25:00.0,74.1,87.21257143,654.08
2021-04-27T13:30:00.0,74.1,85.51714286,623.44
2021-04-27T13:35:00.0,74,83.45657143,631.4
2021-04-27T13:40:00.0,74.1,85.41085714,626.6
2021-04-27T13:45:00.0,74.2,87.48,618.88
2021-04-27T13:50:00.0,74.3,88.69485714,609.48
2021-04-27T13:55:00.0,74.4,87.89714286,620.92
2021-04-27T14:00:00.0,74.5,85.38742857,625.44
2021-04-27T14:05:00.0,74.3,80.94685714,574.76
2021-04-27T14:10:00.0,74.1,80.34285714,539.92
2021-04-27T14:15:00.0,73.9,76.95085714,512.8
2021-04-27T14:20:00.0,73.8,79.51314286,512.56
2021-04-27T14:25:00.0,74,78.38171429,506.2
2021-04-27T14:30:00.0,73.8,75.95314286,492.04
2021-04-27T14:35:00.0,73.6,67.72514286,432.12
2021-04-27T14:40:00.0,73.3,58.87485714,413.96
2021-04-27T14:45:00.0,72.9,57.80342857,410.72
2021-04-27T14:50:00.0,72.7,56.98171429,410.6
2021-04-27T14:55:00.0,72.5,56.80171429,410.84
2021-04-27T15:00:00.0,72.4,56.7,409.88
2021-04-27T15:05:00.0,72.4,56.97485714,410.72
2021-04-27T15:10:00.0,72.3,56.84685714,408.2
2021-04-27T15:15:00.0,72.3,56.83657143,401.84
2021-04-27T15:20:00.0,72.2,57.11485714,400.92
2021-04-27T15:25:00.0,72.2,57.16514286,402.08
2021-04-27T15:30:00.0,72.2,57.46,405.24
2021-04-27T15:35:00.0,72.4,57.93142857,408.68
2021-04-27T15:40:00.0,71.8,58.24342857,411.8
2021-04-27T15:45:00.0,71.4,57.34171429,415.88
2021-04-27T15:50:00.0,71.2,57.80514286,412.64
2021-04-27T15:55:00.0,71,57.78,412.64
2021-04-27T16:00:00.0,70.9,56.55314286,412.88
2021-04-27T16:05:00.0,70.7,56.76,412.4
2021-04-27T16:10:00.0,70.6,57.2,414.2
2021-04-27T16:15:00.0,70.5,57.10342857,415.16
2021-04-27T16:20:00.0,70.3,57.02,417.92
2021-04-27T16:25:00.0,70.2,56.64742857,431.32
2021-04-27T16:30:00.0,70,63.84057143,447.2
2021-04-27T16:35:00.0,70.3,64.78057143,438.12
2021-04-27T16:40:00.0,70.2,58.15142857,428
2021-04-27T16:45:00.0,70.1,57.39485714,422.64
2021-04-27T16:50:00.0,70,57.20514286,425.88
2021-04-27T16:55:00.0,69.8,57.35657143,433.52
2021-04-27T17:00:00.0,69.8,57.60342857,428.36
2021-04-27T17:05:00.0,69.6,68.34457143,492.76
2021-04-27T17:10:00.0,70,77.296,543.64
2021-04-27T17:15:00.0,70.3,79.75314286,564.76
2021-04-27T17:20:00.0,70.7,80.43771429,577.24
